2021-03-10 19:01:46,480 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:02:01,962 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:02:01,962 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:02:01,962 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:02:17,463 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:02:17,463 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:02:17,463 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:02:32,947 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:02:32,947 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:02:32,947 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:02:32,981 WARNING Thread-5  :3012 [util.py:request_with_retry():738] requests_with_retry encountered retryable exception: ('Connection aborted.', OSError("(10054, 'WSAECONNRESET')")). args: ('https://api.wandb.ai/files/arneshbose1/deep_learning_assign2/14k3kcrh/file_stream',), kwargs: {'json': {'complete': False, 'failed': False}}
2021-03-10 19:02:48,415 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:02:48,415 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:02:48,416 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:03:03,901 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:03:03,901 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:03:03,902 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:03:19,400 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:03:19,400 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:03:19,401 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:03:34,899 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:03:34,899 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:03:34,900 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:03:50,384 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:03:50,385 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:03:50,385 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:04:05,872 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:04:05,873 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:04:05,873 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:04:21,353 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:04:21,353 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:04:21,353 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:04:36,853 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:04:36,853 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:04:36,854 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:04:52,432 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:04:52,432 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:04:52,433 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:05:07,884 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:05:07,885 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:05:07,885 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:05:23,354 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:05:23,355 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:05:23,355 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:05:38,837 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:05:38,837 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:05:38,838 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:05:54,352 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:05:54,352 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:05:54,352 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:06:09,883 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:06:09,883 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:06:09,884 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:06:25,385 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:06:25,385 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:06:25,385 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:06:40,869 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:06:40,869 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:06:40,870 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:06:56,337 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:06:56,338 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:06:56,338 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:07:12,837 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:07:12,837 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:07:12,837 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:07:28,322 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:07:28,323 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:07:28,323 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:07:43,821 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:07:43,821 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:07:43,822 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:07:59,306 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
